title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,apparel.glove,sony,,,,,apparel glove,sony,56.00000000000001,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,appliances.environment.air_conditioner,ava,,,,,appliances environment air conditioner,ava,53.84615384615385,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,appliances.kitchen.hood,bosch,,,,,appliances kitchen hood,bosch,53.84615384615385,0
,,,,computers.notebook,trust,,,,,computers notebook,trust,41.666666666666664,0
,,,,appliances.environment.water_heater,midea,,,,,appliances environment water heater,midea,53.84615384615385,0
,,,,,redmond,,,,,,redmond,42.85714285714286,0
,,,,,deluxe,,,,,,deluxe,33.333333333333336,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,,tefal,,,,,,tefal,40.0,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,computers.peripherals.joystick,x-game,,,,,computers peripherals joystick,x game,50.0,0
,,,,electronics.video.tv,lg,,,,,electronics video tv,lg,50.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,appliances.personal.scales,ava,,,,,appliances personal scales,ava,58.06451612903225,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,construction.tools.screw,ava,,,,,construction tools screw,ava,34.48275862068966,0
,,,,computers.peripherals.mouse,hyperx,,,,,computers peripherals mouse,hyperx,50.0,0
,,,,appliances.kitchen.refrigerators,ava,,,,,appliances kitchen refrigerators,ava,53.84615384615385,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,computers.peripherals.monitor,huntkey,,,,,computers peripherals monitor,huntkey,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,kids.skates,kaabo,,,,,kids skates,kaabo,33.333333333333336,0
,,,,apparel.glove,sony,,,,,apparel glove,sony,56.00000000000001,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.personal.massager,beurer,,,,,appliances personal massager,beurer,58.06451612903225,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,accessories.bag,tucano,,,,,accessories bag,tucano,50.0,0
,,,,accessories.bag,tucano,,,,,accessories bag,tucano,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.coffee_machine,cremesso,,,,,appliances kitchen coffee machine,cremesso,53.84615384615385,0
,,,,,cremesso,,,,,,cremesso,40.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,appliances.kitchen.refrigerators,ava,,,,,appliances kitchen refrigerators,ava,53.84615384615385,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,53.84615384615385,0
,,,,electronics.tablet,samsung,,,,,electronics tablet,samsung,37.03703703703704,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,59.25925925925925,0
,,,,computers.components.cpu,bosch,,,,,computers components cpu,bosch,50.0,0
,,,,,bosch,,,,,,bosch,44.44444444444444,0
,,,,appliances.kitchen.hood,hansa,,,,,appliances kitchen hood,hansa,60.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,vivo,,,,,electronics smartphone,vivo,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,stationery.paper,epson,,,,,stationery paper,epson,60.0,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,53.84615384615385,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,appliances.kitchen.washer,,,,,,appliances kitchen washer,,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,appliances.kitchen.hood,electrolux,,,,,appliances kitchen hood,electrolux,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,stationery.battery,camelion,,,,,stationery battery,camelion,41.666666666666664,0
,,,,stationery.battery,varta,,,,,stationery battery,varta,41.666666666666664,0
,,,,stationery.battery,camelion,,,,,stationery battery,camelion,41.666666666666664,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,computers.components.hdd,anymode,,,,,computers components hdd,anymode,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.refrigerators,lg,,,,,appliances kitchen refrigerators,lg,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,sony,,,,,,sony,50.0,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,sony,,,,,,sony,50.0,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,,ava,,,,,,ava,33.333333333333336,0
,,,,computers.peripherals.monitor,hp,,,,,computers peripherals monitor,hp,50.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.kitchen.hood,hansa,,,,,appliances kitchen hood,hansa,60.0,0
,,,,electronics.audio.headphone,,,,,,electronics audio headphone,,59.25925925925925,0
,,,,,neo,,,,,,neo,80.0,0
,,,,construction.tools.screw,ava,,,,,construction tools screw,ava,34.48275862068966,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,computers.peripherals.monitor,lg,,,,,computers peripherals monitor,lg,50.0,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,electronics.audio.headphone,edifier,,,,,electronics audio headphone,edifier,59.25925925925925,0
,,,,,polaris,,,,,,polaris,46.15384615384615,0
,,,,,ava,,,,,,ava,33.333333333333336,0
,,,,appliances.kitchen.microwave,samsung,,,,,appliances kitchen microwave,samsung,53.84615384615385,0
,,,,appliances.kitchen.blender,philips,,,,,appliances kitchen blender,philips,53.84615384615385,0
,,,,stationery.battery,varta,,,,,stationery battery,varta,41.666666666666664,0
,,,,computers.network.router,altel,,,,,computers network router,altel,60.0,0
,,,,computers.notebook,hp,,,,,computers notebook,hp,50.0,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,computers.peripherals.mouse,genius,,,,,computers peripherals mouse,genius,50.0,0
,,,,computers.peripherals.mouse,x-game,,,,,computers peripherals mouse,x game,50.0,0
,,,,appliances.personal.hair_cutter,remington,,,,,appliances personal hair cutter,remington,58.06451612903225,0
,,,,appliances.kitchen.meat_grinder,bork,,,,,appliances kitchen meat grinder,bork,53.84615384615385,0
,,,,computers.peripherals.joystick,sony,,,,,computers peripherals joystick,sony,50.0,0
,,,,computers.peripherals.monitor,samsung,,,,,computers peripherals monitor,samsung,50.0,0
,,,,appliances.personal.hair_cutter,philips,,,,,appliances personal hair cutter,philips,58.06451612903225,0
,,,,appliances.kitchen.washer,bosch,,,,,appliances kitchen washer,bosch,53.84615384615385,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.kettle,tefal,,,,,appliances kitchen kettle,tefal,53.84615384615385,0
,,,,appliances.environment.water_heater,thermex,,,,,appliances environment water heater,thermex,53.84615384615385,0
,,,,medicine.tools.tonometer,philips,,,,,medicine tools tonometer,philips,46.15384615384615,0
,,,,appliances.kitchen.mixer,scarlett,,,,,appliances kitchen mixer,scarlett,53.84615384615385,0
,,,,,jandeks,,,,,,jandeks,60.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,53.84615384615385,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,59.25925925925925,0
,,,,electronics.smartphone,honor,,,,,electronics smartphone,honor,60.0,0
,,,,appliances.kitchen.blender,braun,,,,,appliances kitchen blender,braun,53.84615384615385,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,53.84615384615385,0
,,,,kids.skates,xiaomi,,,,,kids skates,xiaomi,33.333333333333336,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.mouse,bloody,,,,,computers peripherals mouse,bloody,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,53.84615384615385,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,appliances.personal.hair_cutter,remington,,,,,appliances personal hair cutter,remington,58.06451612903225,0
,,,,appliances.environment.vacuum,karcher,,,,,appliances environment vacuum,karcher,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,computers.peripherals.monitor,samsung,,,,,computers peripherals monitor,samsung,50.0,0
,,,,computers.network.router,altel,,,,,computers network router,altel,60.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,appliances.kitchen.toster,philips,,,,,appliances kitchen toster,philips,53.84615384615385,0
,,,,kids.skates,xiaomi,,,,,kids skates,xiaomi,33.333333333333336,0
,,,,appliances.kitchen.refrigerators,organ,,,,,appliances kitchen refrigerators,organ,53.84615384615385,0
,,,,appliances.kitchen.toster,braun,,,,,appliances kitchen toster,braun,53.84615384615385,0
,,,,construction.tools.screw,samsung,,,,,construction tools screw,samsung,34.48275862068966,0
,,,,,tailg,,,,,,tailg,40.0,0
,,,,,sencor,,,,,,sencor,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,medicine.tools.tonometer,braun,,,,,medicine tools tonometer,braun,43.75,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,58.06451612903225,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,53.84615384615385,0
,,,,appliances.environment.water_heater,aqua,,,,,appliances environment water heater,aqua,53.84615384615385,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,computers.peripherals.keyboard,rapoo,,,,,computers peripherals keyboard,rapoo,50.0,0
,,,,electronics.audio.microphone,trust,,,,,electronics audio microphone,trust,54.54545454545454,0
,,,,electronics.video.tv,lg,,,,,electronics video tv,lg,50.0,0
,,,,appliances.kitchen.blender,,,,,,appliances kitchen blender,,53.84615384615385,0
,,,,,jabra,,,,,,jabra,19.999999999999996,0
,,,,computers.notebook,apple,,,,,computers notebook,apple,100.0,0
,,,,computers.notebook,hp,,,,,computers notebook,hp,50.0,0
,,,,,lg,,,,,,lg,50.0,0
,,,,appliances.personal.hair_cutter,philips,,,,,appliances personal hair cutter,philips,58.06451612903225,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,59.25925925925925,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,,technodom,,,,,,technodom,36.36363636363637,0
,,,,,akvafor,,,,,,akvafor,22.22222222222222,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,,hyperx,,,,,,hyperx,36.36363636363637,0
,,,,,advantek,,,,,,advantek,36.36363636363637,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,,huawei,,,,,,huawei,36.36363636363637,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,59.25925925925925,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,construction.tools.screw,ava,,,,,construction tools screw,ava,34.48275862068966,0
,,,,,ava,,,,,,ava,33.333333333333336,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,,none,,,,,,none,75.0,0
,,,,appliances.personal.scales,ava,,,,,appliances personal scales,ava,58.06451612903225,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.tablet,lenovo,,,,,electronics tablet,lenovo,50.0,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,,tefal,,,,,,tefal,40.0,0
,,,,appliances.kitchen.microwave,lg,,,,,appliances kitchen microwave,lg,53.84615384615385,0
,,,,appliances.kitchen.kettle,redmond,,,,,appliances kitchen kettle,redmond,53.84615384615385,0
,,,,appliances.environment.air_heater,ava,,,,,appliances environment air heater,ava,53.84615384615385,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.juicer,neo,,,,,appliances kitchen juicer,neo,80.0,0
,,,,furniture.kitchen.table,oral-b,,,,,furniture kitchen table,oral b,50.0,0
,,,,appliances.kitchen.blender,braun,,,,,appliances kitchen blender,braun,53.84615384615385,0
,,,,sport.bicycle,greenway,,,,,sport bicycle,greenway,45.45454545454546,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,appliances.kitchen.oven,hansa,,,,,appliances kitchen oven,hansa,60.0,0
,,,,appliances.kitchen.hood,hansa,,,,,appliances kitchen hood,hansa,60.0,0
,,,,appliances.kitchen.refrigerators,lg,,,,,appliances kitchen refrigerators,lg,53.84615384615385,0
,,,,electronics.audio.headphone,steelseries,,,,,electronics audio headphone,steelseries,59.25925925925925,0
,,,,appliances.kitchen.mixer,polaris,,,,,appliances kitchen mixer,polaris,53.84615384615385,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,,iqos,,,,,,iqos,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.keyboard,hyperx,,,,,computers peripherals keyboard,hyperx,50.0,0
,,,,,ava,,,,,,ava,33.333333333333336,0
,,,,electronics.tablet,apple,,,,,electronics tablet,apple,100.0,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.smartphone,vivo,,,,,electronics smartphone,vivo,54.54545454545454,0
,,,,appliances.sewing_machine,jaguar,,,,,appliances sewing machine,jaguar,53.84615384615385,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,computers.peripherals.keyboard,steelseries,,,,,computers peripherals keyboard,steelseries,50.0,0
,,,,,vitek,,,,,,vitek,28.57142857142857,0
,,,,medicine.tools.tonometer,rowenta,,,,,medicine tools tonometer,rowenta,50.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.kitchen.meat_grinder,neo,,,,,appliances kitchen meat grinder,neo,80.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,59.25925925925925,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,computers.peripherals.keyboard,,,,,,computers peripherals keyboard,,50.0,0
,,,,appliances.kitchen.washer,samsung,,,,,appliances kitchen washer,samsung,53.84615384615385,0
,,,,appliances.kitchen.blender,braun,,,,,appliances kitchen blender,braun,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,nika,,,,,,nika,40.0,0
,,,,computers.notebook,ipower,,,,,computers notebook,ipower,50.0,0
,,,,computers.peripherals.keyboard,,,,,,computers peripherals keyboard,,50.0,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,,redmond,,,,,,redmond,42.85714285714286,0
,,,,,,,,,,,,0.0,0
,,,,appliances.environment.water_heater,thermex,,,,,appliances environment water heater,thermex,53.84615384615385,0
,,,,,delonghi,,,,,,delonghi,37.5,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,trust,,,,,electronics audio headphone,trust,59.25925925925925,0
,,,,computers.peripherals.mouse,none,,,,,computers peripherals mouse,none,75.0,0
,,,,computers.peripherals.mouse,razer,,,,,computers peripherals mouse,razer,50.0,0
,,,,computers.peripherals.keyboard,bloody,,,,,computers peripherals keyboard,bloody,50.0,0
,,,,,sony,,,,,,sony,50.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,59.25925925925925,0
,,,,,sony,,,,,,sony,50.0,0
,,,,furniture.kitchen.table,tefal,,,,,furniture kitchen table,tefal,43.47826086956522,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,59.25925925925925,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,computers.peripherals.monitor,hp,,,,,computers peripherals monitor,hp,50.0,0
,,,,computers.components.cpu,camelion,,,,,computers components cpu,camelion,50.0,0
,,,,appliances.ironing_board,perilla,,,,,appliances ironing board,perilla,53.84615384615385,0
,,,,computers.components.cpu,ergolux,,,,,computers components cpu,ergolux,50.0,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,appliances.personal.scales,vitek,,,,,appliances personal scales,vitek,58.06451612903225,0
,,,,computers.peripherals.mouse,logitech,,,,,computers peripherals mouse,logitech,50.0,0
,,,,stationery.battery,camelion,,,,,stationery battery,camelion,41.666666666666664,0
,,,,appliances.kitchen.kettle,tefal,,,,,appliances kitchen kettle,tefal,53.84615384615385,0
,,,,computers.notebook,china,,,,,computers notebook,china,41.666666666666664,0
,,,,electronics.audio.microphone,,,,,,electronics audio microphone,,54.54545454545454,0
,,,,,sony,,,,,,sony,50.0,0
,,,,appliances.iron,braun,,,,,appliances iron,braun,59.25925925925925,0
,,,,electronics.smartphone,vivo,,,,,electronics smartphone,vivo,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,electronics.clocks,apple,,,,,electronics clocks,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.personal.hair_cutter,remington,,,,,appliances personal hair cutter,remington,58.06451612903225,0
,,,,appliances.kitchen.juicer,,,,,,appliances kitchen juicer,,53.84615384615385,0
,,,,appliances.kitchen.mixer,polaris,,,,,appliances kitchen mixer,polaris,53.84615384615385,0
,,,,appliances.kitchen.washer,lg,,,,,appliances kitchen washer,lg,53.84615384615385,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.video.tv,lg,,,,,electronics video tv,lg,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,,lavazza,,,,,,lavazza,16.666666666666664,0
,,,,electronics.tablet,samsung,,,,,electronics tablet,samsung,37.03703703703704,0
,,,,electronics.audio.microphone,trust,,,,,electronics audio microphone,trust,54.54545454545454,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,kids.skates,ninebot,,,,,kids skates,ninebot,60.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,iqos,,,,,,iqos,50.0,0
,,,,computers.notebook,apple,,,,,computers notebook,apple,100.0,0
,,,,computers.notebook,microlab,,,,,computers notebook,microlab,41.666666666666664,0
,,,,,apple,,,,,,apple,100.0,0
,,,,,mujjo,,,,,,mujjo,28.57142857142857,0
,,,,medicine.tools.tonometer,panasonic,,,,,medicine tools tonometer,panasonic,43.75,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,electronics.smartphone,xiaomi,,,,,electronics smartphone,xiaomi,54.54545454545454,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,appliances.environment.vacuum,xiaomi,,,,,appliances environment vacuum,xiaomi,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.joystick,x-game,,,,,computers peripherals joystick,x game,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.video.tv,ava,,,,,electronics video tv,ava,37.03703703703704,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.blender,moulinex,,,,,appliances kitchen blender,moulinex,53.84615384615385,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,appliances.kitchen.blender,redmond,,,,,appliances kitchen blender,redmond,53.84615384615385,0
,,,,appliances.kitchen.dishwasher,beko,,,,,appliances kitchen dishwasher,beko,53.84615384615385,0
,,,,appliances.kitchen.dishwasher,beko,,,,,appliances kitchen dishwasher,beko,53.84615384615385,0
,,,,appliances.kitchen.dishwasher,beko,,,,,appliances kitchen dishwasher,beko,53.84615384615385,0
,,,,appliances.kitchen.dishwasher,hansa,,,,,appliances kitchen dishwasher,hansa,60.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.oven,bosch,,,,,appliances kitchen oven,bosch,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.keyboard,,,,,,computers peripherals keyboard,,50.0,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,stationery.cartrige,hp,,,,,stationery cartrige,hp,50.0,0
,,,,computers.components.cooler,moshi,,,,,computers components cooler,moshi,50.0,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,computers.notebook,satechi,,,,,computers notebook,satechi,41.666666666666664,0
,,,,computers.components.cooler,moshi,,,,,computers components cooler,moshi,50.0,0
,,,,computers.components.cooler,ship,,,,,computers components cooler,ship,50.0,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.kitchen.kettle,ava,,,,,appliances kitchen kettle,ava,53.84615384615385,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,,dyson,,,,,,dyson,44.44444444444444,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
